combination_id,sampling_rates_mhz,num_rates,sum_sampling_rate_mhz,max_sampling_rate_mhz,gcd_mhz,lcm_mhz,temporal_period_mhz,temporal_unique_coverage,joint_unique_coverage,spatial_absolute_gain,resolve_rate_among_temporal_ambiguous,mean_temporal_candidates,median_temporal_candidates,p90_temporal_candidates,p95_temporal_candidates,max_temporal_candidates,mean_joint_candidates,median_joint_candidates,p90_joint_candidates,p95_joint_candidates,max_joint_candidates,mean_candidate_reduction,median_candidate_reduction,p10_candidate_reduction,p90_candidate_reduction,temporal_margin_min,temporal_margin_p05,temporal_margin_p10,temporal_margin_median,temporal_margin_mean,joint_margin_min,joint_margin_p05,joint_margin_p10,joint_margin_median,joint_margin_mean,broadside_joint_coverage,off_broadside_joint_coverage,runtime_seconds,status,category,is_pareto_optimal
r_25_40_50_80,25+40+50+80,4,195,80,5,400,400,0.0,0.1808987847647011,0.1808987847647011,0.1808987847647011,2.611940298507463,3.0,3.0,3.0,3.0,2.16450534214175,2.0,3.0,3.0,3.0,0.16494032569393471,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0013767970071751504,0.003577538374846244,0.024695922668614076,0.03431486470818337,0.0,0.22069651741293533,0.14619709993712604,ok,D,False
r_25_45_50_75,25+45+50+75,4,195,75,5,450,450,0.0,0.22755077073648153,0.22755077073648153,0.22755077073648153,2.3134328358208953,2.0,3.0,3.0,3.0,1.9390751162221678,2.0,3.0,3.0,3.0,0.1548813310496697,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.001962506364164125,0.004339761073433507,0.030348441145391536,0.039108822026861195,0.0,0.27761194029850744,0.14275830006226897,ok,D,False
r_30_35_50_80,30+35+50+80,4,195,80,5,8400,8400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10208333333333333,0.10208333333333333,0.10208333333333333,0.10208333333333333,0.10208333333333332,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.0724045678431857,0.06698890033876914,1.0,1.0,0.14401669998187572,ok,C,False
r_30_40_45_80,30+40+45+80,4,195,80,5,720,720,0.43283582089552236,0.6277628252181714,0.19492700432264903,0.3436870865688812,1.5671641791044777,2.0,2.0,2.0,2.0,1.3722371747818285,1.0,2.0,2.0,2.0,0.1718435432844406,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.052858587941231376,0.0,0.005753638716887806,0.013257457930468432,0.07440767979515182,0.0609556295488938,0.43283582089552236,0.6706467661691542,0.1525725000537932,ok,D,False
r_30_40_50_75,30+40+50+75,4,195,75,5,600,600,0.19402985074626866,0.4462115651251937,0.25218171437892506,0.3128921270997774,1.8059701492537314,2.0,2.0,2.0,2.0,1.5537884348748063,2.0,2.0,2.0,2.0,0.1564460635498887,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.023333495766866115,0.0,0.003143600393993924,0.007640288880211225,0.054253999217157185,0.051669532409177286,0.19402985074626866,0.5016915422885572,0.15483679994940758,ok,D,False
r_32_35_48_80,32+35+48+80,4,195,80,1,3360,3360,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0956122903681553,0.0956122903681553,0.0956122903681553,0.0956122903681553,0.09561229036815531,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06856422662748697,0.06642731049682297,1.0,1.0,0.14783230004832149,ok,C,False
r_32_40_48_75,32+40+48+75,4,195,75,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08414320011147662,0.08414320011147662,0.08414320011147662,0.08414320011147662,0.095633902003206,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07109071161151005,0.06801614025211625,1.0,1.0,0.15285810001660138,ok,C,False
r_35_40_45_75,35+40+45+75,4,195,75,5,12600,12600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11491658575037834,0.11491658575037834,0.11491658575037834,0.11491658575037834,0.11491658575037837,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.08126977126459675,0.06981163819566155,1.0,1.0,0.1650309000397101,ok,C,False
r_40_45_50_60,40+45+50+60,4,195,60,5,1800,1800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07128157833835885,0.06532056705654682,1.0,1.0,0.149638699949719,ok,C,False
r_96_100,96+100,2,196,100,4,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.02946278254943948,0.02946278254943948,0.02946278254943948,0.02946278254943948,0.02946278254943948,0.020833333333333332,0.020856595652063218,0.020969169413105018,0.025034134539852766,0.026632957197945603,1.0,1.0,0.1419145999243483,ok,C,False
r_20_80_96,20+80+96,3,196,96,4,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03412539342363735,0.03782608399696418,0.0,0.31582089552238807,0.14958610001485795,ok,D,False
r_25_75_96,25+75+96,3,196,96,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.018042195912175804,0.018042195912175804,0.018042195912175804,0.018042195912175804,0.030429375195162176,0.01275775907699572,0.013675012543362825,0.016998117322392706,0.040500670897237516,0.043429183466142676,1.0,1.0,0.14507379999849945,ok,C,False
r_32_64_100,32+64+100,3,196,100,4,1600,1600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03521696146745202,0.03521696146745202,0.03521696146745202,0.03521696146745202,0.04804442016261815,0.021114881390733527,0.02514712535269453,0.02651351438578812,0.04816789506174616,0.0458968265075842,1.0,1.0,0.1483876999700442,ok,C,False
r_40_60_96,40+60+96,3,196,96,4,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03412539342363735,0.03652338999265965,0.0,0.31582089552238807,0.15295419993344694,ok,D,False
r_20_30_50_96,20+30+50+96,4,196,96,2,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.047891664881288695,0.053687177432248885,1.0,1.0,0.1568517000414431,ok,C,False
r_20_32_48_96,20+32+48+96,4,196,96,4,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03412539342363735,0.03455093258649894,0.0,0.31582089552238807,0.15706090000458062,ok,D,False
r_20_32_64_80,20+32+64+80,4,196,80,4,320,320,0.0,0.11744555908979691,0.11744555908979691,0.11744555908979691,3.1791044776119404,3.0,4.0,4.0,4.0,2.612266536171601,3.0,3.0,4.0,4.0,0.17614115216268386,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0010930827256267906,0.0026000087406420295,0.017799819002338655,0.027204517824653503,0.0,0.14328358208955225,0.15172940003685653,ok,D,False
r_20_35_45_96,20+35+45+96,4,196,96,1,10080,10080,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09491201618513079,0.09491201618513079,0.09491201618513079,0.09491201618513079,0.09491201618513079,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06758829494259783,0.06458558083278432,1.0,1.0,0.14855949999764562,ok,C,False
r_25_30_45_96,25+30+45+96,4,196,96,1,7200,7200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11792476415070756,0.11792476415070756,0.11792476415070756,0.11792476415070756,0.11792476415070753,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.08338594364025147,0.07223222754338267,1.0,1.0,0.15824909997172654,ok,C,False
r_25_32_64_75,25+32+64+75,4,196,75,1,4800,4800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.034938562148434216,0.034938562148434216,0.034938562148434216,0.034938562148434216,0.034938562148434216,0.021114881390733527,0.02478274148776319,0.02516859676249117,0.03918519313648204,0.049080070564664575,1.0,1.0,0.156189400004223,ok,C,False
r_25_35_40_96,25+35+40+96,4,196,96,1,16800,16800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0847855239380193,0.0847855239380193,0.0847855239380193,0.10833333333333335,0.10224136274350086,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07664459766013343,0.0693770444592547,1.0,1.0,0.16147529997397214,ok,C,False
r_32_40_60_64,32+40+60+64,4,196,64,4,960,960,0.9104477611940298,0.9458445477530381,0.03539678655900824,0.39526411657559196,1.0895522388059702,1.0,1.0,2.0,2.0,1.0541554522469618,1.0,1.0,2.0,2.0,0.19763205828779598,0.0,0.0,0.5,0.0,0.0,0.09159117393265091,0.09159117393265091,0.08338897925211501,0.0,0.032150888553683796,0.04081478759369222,0.06519534634737773,0.061175988476297294,0.9104477611940298,0.9536318407960199,0.15956469997763634,ok,unclassified,False
r_20_32_45_100,20+32+45+100,4,197,100,1,7200,7200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.11439589045541113,0.10289828561511624,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07983362656606165,0.070408386002029,1.0,1.0,0.14752609992865473,ok,C,False
r_25_32_40_100,25+32+40+100,4,197,100,1,800,800,0.5920398009950248,0.7401517005138243,0.14811189951879944,0.3630547780887645,1.407960199004975,1.0,2.0,2.0,2.0,1.2598482994861757,1.0,2.0,2.0,2.0,0.18152738904438226,0.0,0.0,0.5,0.0,0.0,0.0,0.125,0.0740049751243781,0.0,0.009185492316162292,0.020087052347370075,0.07875174377988557,0.06705206550984635,0.5920398009950248,0.7727363184079602,0.13313139998354018,ok,D,False
r_25_32_60_80,25+32+60+80,4,197,80,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09389456446520805,0.09389456446520805,0.09389456446520805,0.09389456446520805,0.09389456446520804,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06805978308123396,0.06877312912863315,1.0,1.0,0.1446986999362707,ok,C,False
r_25_48_60_64,25+48+60+64,4,197,64,1,4800,4800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10021813231715551,0.10021813231715551,0.10021813231715551,0.1263909159254423,0.11441133337836577,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07796226685580038,0.07260959758211719,1.0,1.0,0.14869609999004751,ok,C,False
r_30_32_35_100,30+32+35+100,4,197,100,1,16800,16800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.11319710716022933,0.11319710716022933,0.11319710716022933,0.11319710716022933,0.11319710716022933,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.08010400984873732,0.07184594061476232,1.0,1.0,0.14643969992175698,ok,C,False
r_30_32_60_75,30+32+60+75,4,197,75,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.10949398290164929,0.10083226253502513,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.0776971290637764,0.06924785627455306,1.0,1.0,0.14525669999420643,ok,C,False
r_32_35_50_80,32+35+50+80,4,197,80,1,5600,5600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.12116979384865904,0.10087735485140933,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.0788316779056732,0.06999225645425719,1.0,1.0,0.14329399995040148,ok,C,False
r_32_40_45_80,32+40+45+80,4,197,80,1,1440,1440,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555555,0.05555555555555557,0.021114881390733527,0.03589085701077631,0.03928779477259362,0.04431800236435345,0.05008995190790016,1.0,1.0,0.15084879996720701,ok,C,False
r_32_40_50_75,32+40+50+75,4,197,75,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09856280604828127,0.09856280604828127,0.09856280604828127,0.09856280604828127,0.09856280604828127,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07012280814152988,0.06654529533756055,1.0,1.0,0.15541240002494305,ok,C,False
r_35_48_50_64,35+48+50+64,4,197,64,1,33600,33600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10881449045824569,0.10881449045824569,0.10881449045824569,0.10881449045824569,0.10881449045824569,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07697067058023646,0.06746388827097476,1.0,1.0,0.1439520000712946,ok,C,False
r_40_45_48_64,40+45+48+64,4,197,64,1,2880,2880,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07370297759419221,0.07370297759419221,0.07370297759419221,0.10597746114362021,0.09056278243344565,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07494049588998584,0.0646407194558832,1.0,1.0,0.14832659997045994,ok,C,False
r_48_50_100,48+50+100,3,198,100,2,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.048112522432468816,0.048112522432468816,0.048112522432468816,0.048112522432468816,0.048112522432468816,0.021114881390733527,0.034020690871988585,0.03404688658725494,0.0366621439777741,0.03962717023099848,1.0,1.0,0.14661599998362362,ok,C,False
r_20_30_48_100,20+30+48+100,4,198,100,2,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07133704973758671,0.06970241950852568,1.0,1.0,0.1442662999033928,ok,C,False
r_20_32_50_96,20+32+50+96,4,198,96,2,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06588078458684124,0.06588078458684124,0.06588078458684124,0.06588078458684124,0.06588078458684123,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.04815409386249793,0.050227114367244724,1.0,1.0,0.11943209997843951,ok,C,False
r_20_48_50_80,20+48+50+80,4,198,80,2,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07102376137857827,0.06679226914810583,1.0,1.0,0.14411699993070215,ok,C,False
r_25_32_45_96,25+32+45+96,4,198,96,1,7200,7200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.04941058844013093,0.04941058844013093,0.04941058844013093,0.04941058844013093,0.07147708104288301,0.021114881390733527,0.034938562148434216,0.03541142673452471,0.06941623348006261,0.06357152933921616,1.0,1.0,0.15675510000437498,ok,C,False
r_25_45_48_80,25+45+48+80,4,198,80,1,3600,3600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0823143721606229,0.0823143721606229,0.0823143721606229,0.0823143721606229,0.09913256636573704,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07511492329035727,0.07098395083701166,1.0,1.0,0.1473336999770254,ok,C,False
r_25_48_50_75,25+48+50+75,4,198,75,1,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.0625,0.0625,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.04630858269527328,0.04906228556341669,1.0,1.0,0.14918479998596013,ok,C,False
r_30_32_40_96,30+32+40+96,4,198,96,2,480,480,0.0,0.2588695864937607,0.2588695864937607,0.2588695864937607,2.1343283582089554,2.0,3.0,3.0,3.0,1.8102112388875296,2.0,2.0,3.0,3.0,0.1477584753826496,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.00207920869882378,0.005110415871832385,0.03412539342363735,0.042210351159289464,0.0,0.31582089552238807,0.1484769000671804,ok,D,False
r_30_40_48_80,30+40+48+80,4,198,80,2,240,240,0.0,0.06753119647663322,0.06753119647663322,0.06753119647663322,4.223880597014926,4.0,5.0,5.0,5.0,3.4286762906777586,4.0,5.0,5.0,5.0,0.18685262213522552,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0006335758895721424,0.001700811169207037,0.011688511771624903,0.018669882831560097,0.0,0.08238805970149254,0.15586820000316948,ok,D,False
r_30_45_48_75,30+45+48+75,4,198,75,3,3600,3600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1177057726696235,0.1177057726696235,0.1177057726696235,0.1177057726696235,0.11770577266962352,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.08323335418502467,0.0707862593218612,1.0,1.0,0.15810210001654923,ok,C,False
r_35_40_48_75,35+40+48+75,4,198,75,1,8400,8400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.06987712429686843,0.06987712429686843,0.06987712429686843,0.06987712429686843,0.07182048073823644,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.056667989682093835,0.060962287885410554,1.0,1.0,0.15182419994380325,ok,C,False
r_40_48_50_60,40+48+50+60,4,198,60,2,1200,1200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.1,0.1,0.1,0.1,0.1,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07102376137857827,0.06471812723330603,1.0,1.0,0.15541710006073117,ok,C,False
r_35_64_100,35+64+100,3,199,100,1,11200,11200,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.05612395226459459,0.021114881390733527,0.025869499967158278,0.027750458564034203,0.06186727582681801,0.054457856551645485,1.0,1.0,0.14681179996114224,ok,C,False
r_60_64_75,60+64+75,3,199,75,1,4800,4800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03608439182435161,0.03608439182435161,0.03608439182435161,0.07635968507419101,0.06780376616036683,0.021114881390733527,0.029070507826796158,0.03694605319259984,0.0544080133407998,0.05115558041563312,1.0,1.0,0.12868379999417812,ok,C,False
r_20_35_48_96,20+35+48+96,4,199,96,1,3360,3360,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08527707608270478,0.08527707608270478,0.08527707608270478,0.08527707608270478,0.08527707608270475,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.060642196447089985,0.05825003079647921,1.0,1.0,0.1493993999902159,ok,C,False
r_20_35_64_80,20+35+64+80,4,199,80,1,2240,2240,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857142,0.07142857142857141,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.053291536622756465,0.05797478556076804,1.0,1.0,0.14907189994119108,ok,C,False
r_20_40_64_75,20+40+64+75,4,199,75,1,4800,4800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07083333333333333,0.07083333333333333,0.07083333333333333,0.07083333333333333,0.07154896321302297,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.056914108122070615,0.06176241291970828,1.0,1.0,0.13978820003103465,ok,C,False
r_25_30_48_96,25+30+48+96,4,199,96,1,2400,2400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.08414320011147662,0.08414320011147662,0.08414320011147662,0.08414320011147662,0.08643099711031828,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06454404517134678,0.06679745364282513,1.0,1.0,0.14458640001248568,ok,C,False
r_25_30_64_80,25+30+64+80,4,199,80,1,4800,4800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.09719509170063292,0.09719509170063292,0.09719509170063292,0.09719509170063292,0.09719509170063291,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.06935717724828512,0.06704721072917287,1.0,1.0,0.1475857999175787,ok,C,False
r_25_35_64_75,25+35+64+75,4,199,75,1,33600,33600,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.07311758640249642,0.07311758640249642,0.07311758640249642,0.07311758640249642,0.07311758640249642,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.056164922838198635,0.060061299401129815,1.0,1.0,0.14198350009974092,ok,C,False
r_25_50_60_64,25+50+60+64,4,199,64,1,4800,4800,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.0956122903681553,0.08216345357480942,0.021114881390733527,0.027648719288484606,0.03646502451838369,0.06798094062697185,0.06331623832298708,1.0,1.0,0.1490635999944061,ok,C,False
r_30_45_60_64,30+45+60+64,4,199,64,1,2880,2880,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.03125,0.03125,0.03125,0.09375,0.08069029850746269,0.021114881390733527,0.027648719288484606,0.03646502451838369,0.0666740933308995,0.06197084662118618,1.0,1.0,0.1477567000547424,ok,C,False
r_35_40_60_64,35+40+60+64,4,199,64,1,6720,6720,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0625,0.0625,0.0625,0.11077129968402304,0.09487625210482165,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07833011685078123,0.06668077602666153,1.0,1.0,0.1479278999613598,ok,C,False
r_40_45_50_64,40+45+50+64,4,199,64,1,14400,14400,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.10020971090336714,0.10020971090336714,0.10020971090336714,0.10020971090336714,0.10020971090336714,0.021114881390733527,0.03589085701077631,0.0423484591571275,0.07170182186238142,0.06529966527909603,1.0,1.0,0.14220619993284345,ok,C,False
r_200,200,1,200,200,200,200,200,0.0,0.048283174292472066,0.048283174292472066,0.048283174292472066,5.029850746268656,5.0,5.0,5.0,6.0,4.068428350053014,5.0,5.0,5.0,6.0,0.19097952858657533,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.0,0.0,0.000505721773652323,0.0013262547787058422,0.00993226657852608,0.011603399312447483,0.0,0.05890547263681592,0.1571078000124544,ok,D,False
r_20_80_100,20+80+100,3,200,100,20,400,400,0.0,0.1808987847647011,0.1808987847647011,0.1808987847647011,2.611940298507463,3.0,3.0,3.0,3.0,2.16450534214175,2.0,3.0,3.0,3.0,0.16494032569393471,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0013767970071751504,0.003577538374846244,0.024695922668614076,0.033132544145807366,0.0,0.22069651741293533,0.1489395999815315,ok,D,False
r_25_75_100,25+75+100,3,200,100,25,300,300,0.0,0.10423293369219476,0.10423293369219476,0.10423293369219476,3.417910447761194,3.0,4.0,4.0,4.0,2.791860370279749,3.0,4.0,4.0,4.0,0.17987929206426886,0.0,0.0,0.6666666666666667,0.0,0.0,0.0,0.0,0.0,0.0,0.0008491595612571525,0.002423378350540011,0.016033749349072896,0.02446216179671094,0.0,0.1271641791044776,0.09634189994540066,ok,D,False
r_40_60_100,40+60+100,3,200,100,20,600,600,0.19402985074626866,0.4462115651251937,0.25218171437892506,0.3128921270997774,1.8059701492537314,2.0,2.0,2.0,2.0,1.5537884348748063,2.0,2.0,2.0,2.0,0.1564460635498887,0.0,0.0,0.5,0.0,0.0,0.0,0.0,0.017737004538537007,0.0,0.003143600393993924,0.007640288880211225,0.054253999217157185,0.044153853136123876,0.19402985074626866,0.5016915422885572,0.0953385999891907,ok,D,False
r_40_64_96,40+64+96,3,200,96,8,960,960,0.9104477611940298,0.9458445477530381,0.03539678655900824,0.39526411657559196,1.0895522388059702,1.0,1.0,2.0,2.0,1.0541554522469618,1.0,1.0,2.0,2.0,0.19763205828779598,0.0,0.0,0.5,0.0,0.0,0.07915981329984721,0.07915981329984721,0.07207087479538328,0.0,0.032150888553683796,0.04081478759369222,0.05685439721635652,0.05486114225151215,0.9104477611940298,0.9536318407960199,0.15347719995770603,ok,unclassified,False
