sampling_rates_mhz,frequency_hz,angle_deg,snr_db,snapshots_per_branch,num_branches,total_snapshots,method,bias_deg,mae_deg,rmse_deg,median_abs_error_deg,p90_abs_error_deg,p95_abs_error_deg,success_rate_1deg,success_rate_2deg,catastrophic_rate_5deg,invalid_rate,crb_rmse_deg,runtime_seconds
200,300000000.0,-10,-10,128,1,128,ESPRIT,0.9717268622126621,5.728938711897186,7.346040024810504,4.678107191395798,11.53417517390704,13.980692477924633,0.1,0.3,0.4,0.0,2.447365144369943,0.0004360000020824373
200,300000000.0,-10,-10,512,1,512,MUSIC,-0.25395017044890433,1.30704415613803,1.727480216728348,1.1983127382535583,3.0137363352498436,3.2431324574212974,0.5,0.8,0.0,0.0,1.2236825721849716,0.07401349999872764
200,300000000.0,-10,-10,512,1,512,ESPRIT,-0.3466404496784333,2.319877569202773,3.033848023441803,1.814189870555138,4.402883100415856,5.892167899626447,0.2,0.6,0.1,0.0,1.2236825721849716,0.00045870000121794874
200,300000000.0,-10,0,32,1,32,MUSIC,1.2679033475541268,1.604520335777891,1.9112095938025495,1.5813165145936345,2.9384988691525704,3.1346398422988373,0.4,0.6,0.0,0.0,1.5478496244631663,0.06819129999803408
200,300000000.0,-10,0,32,1,32,ESPRIT,1.4424204161104437,2.439616901254327,3.0983358304775077,2.593051374486427,4.273224402221964,5.17834534123453,0.4,0.4,0.1,0.0,1.5478496244631663,0.0004693000000770553
200,300000000.0,-10,0,128,1,128,MUSIC,-0.20916737272639807,0.42987207073236533,0.520713729382688,0.4362078408072172,0.6773733199645114,0.8904484049971735,0.9,1.0,0.0,0.0,0.7739248122315832,0.07161529999939376
200,300000000.0,-10,0,128,1,128,ESPRIT,-0.23262956848864702,0.8457337181002653,1.0874593623940576,0.7423090346282741,1.5247154548848076,1.975198117408771,0.6,0.9,0.0,0.0,0.7739248122315832,0.00046240000210673315
200,300000000.0,-10,0,512,1,512,MUSIC,-0.016240116264388683,0.3580678419242849,0.4064104040671034,0.3886763725920499,0.5935984640087049,0.6425238509490298,1.0,1.0,0.0,0.0,0.3869624061157916,0.07008450000103039
200,300000000.0,-10,0,512,1,512,ESPRIT,0.08668208836827702,0.42372887194484365,0.5727063330920619,0.2753607441714605,0.9272725096824165,1.1204194638006797,0.9,1.0,0.0,0.0,0.3869624061157916,0.00045870000030845404
200,300000000.0,-10,10,32,1,32,MUSIC,0.3511538841823157,0.4528509761378373,0.5501003990201782,0.4447583192712319,0.8188203775804106,0.89367259315687,1.0,1.0,0.0,0.0,0.4894730288739886,0.06356980000145995
200,300000000.0,-10,10,32,1,32,ESPRIT,0.4673302397596794,0.621921615147337,0.7784247758285885,0.565049094941025,1.1445645111513063,1.2957098545279158,0.7,1.0,0.0,0.0,0.4894730288739886,0.0003975000008722418
200,300000000.0,-10,10,128,1,128,MUSIC,-0.06906228794285241,0.13257642290884064,0.1536738599677158,0.10216512301917469,0.25054632353402545,0.27183727369895255,1.0,1.0,0.0,0.0,0.2447365144369943,0.06527170000026672
200,300000000.0,-10,10,128,1,128,ESPRIT,-0.09219355735814964,0.23937433323573637,0.2928332457768096,0.19802214561193576,0.5083870646962898,0.5455188612598103,1.0,1.0,0.0,0.0,0.2447365144369943,0.0004003999993074103
200,300000000.0,-10,10,512,1,512,MUSIC,0.0012303028234082803,0.11432792212818761,0.1288201240306162,0.11961708315524255,0.19061573171412682,0.19232447831688404,1.0,1.0,0.0,0.0,0.12236825721849715,0.06377709999924264
200,300000000.0,-10,10,512,1,512,ESPRIT,0.04239097739912303,0.13220903054625383,0.16770090915583766,0.09168519284485566,0.25719996793181354,0.3110249007908268,1.0,1.0,0.0,0.0,0.12236825721849715,0.00042239999856974464
200,300000000.0,-10,20,32,1,32,MUSIC,0.10715322318904637,0.14063872659563775,0.17196371409262656,0.12624645653628974,0.2794182864132631,0.289077389510201,1.0,1.0,0.0,0.0,0.15478496244631662,0.0682637000008981
200,300000000.0,-10,20,32,1,32,ESPRIT,0.14784869688285837,0.18781020867597462,0.2346414626663096,0.14984446623984038,0.3504095780590292,0.3842407991720984,1.0,1.0,0.0,0.0,0.15478496244631662,0.0004118000006201328
200,300000000.0,-10,20,128,1,128,MUSIC,-0.021049009711986956,0.041061705151616223,0.04830647580284503,0.030062252037753368,0.08691988324489533,0.08749863468391413,1.0,1.0,0.0,0.0,0.07739248122315831,0.05913889999919775
200,300000000.0,-10,20,128,1,128,ESPRIT,-0.03038239244099241,0.0728070873284162,0.08889362289142476,0.061022698137694675,0.1628520473374218,0.1659490146341608,1.0,1.0,0.0,0.0,0.07739248122315831,0.00042580000081215985
200,300000000.0,-10,20,512,1,512,MUSIC,0.0015202927214209793,0.035877637214120205,0.04182591409286773,0.03312441314409931,0.06357616052309342,0.06556097636724827,1.0,1.0,0.0,0.0,0.038696240611579155,0.071467699997811
200,300000000.0,-10,20,512,1,512,ESPRIT,0.014867267619169766,0.04189536508025036,0.05217556407825359,0.02923842580972913,0.07772895903416027,0.09430206809782021,1.0,1.0,0.0,0.0,0.038696240611579155,0.0004109999999855063
200,300000000.0,0,-10,32,1,32,MUSIC,5.440430867383592,8.768555643108588,11.951835391043382,8.293896434709083,14.231421735755017,21.5827733492021,0.0,0.4,0.6,0.0,4.820368337254722,0.07628909999948519
200,300000000.0,0,-10,32,1,32,ESPRIT,11.39083423073081,14.29719099057789,19.4638887639126,9.07452237467719,33.76297619255748,37.78978585801835,0.0,0.0,0.625,0.19999999999999996,4.820368337254722,0.0004760000001624576
200,300000000.0,0,-10,128,1,128,MUSIC,0.6563572596400531,3.7407675350337177,4.572790316008201,3.2399563593795415,7.866363626738339,8.497206163220365,0.1,0.3,0.2,0.0,2.410184168627361,0.06797260000257666
200,300000000.0,0,-10,128,1,128,ESPRIT,1.2195988309317767,6.067963992114107,7.35434816010263,5.736169021390975,10.55949255254343,11.963553587478335,0.0,0.3,0.5,0.0,2.410184168627361,0.0004831000014746678
200,300000000.0,0,-10,512,1,512,MUSIC,0.3540581102610057,1.3099433401611622,2.088772210658961,0.830489738603603,1.9496288112178652,3.9611528163290135,0.5,0.9,0.1,0.0,1.2050920843136805,0.07360810000045603
200,300000000.0,0,-10,512,1,512,ESPRIT,0.4180944336479325,2.346193994474799,3.898678959466716,1.1047110218080558,4.234351926157831,7.696633460214501,0.5,0.6,0.1,0.0,1.2050920843136805,0.00045960000079503516
200,300000000.0,0,0,32,1,32,MUSIC,0.8120074333567077,1.3453500951984307,1.7256503216564856,1.2551734838641,2.923190289068571,3.07906972451192,0.5,0.7,0.0,0.0,1.5243343106683604,0.06127460000152496
200,300000000.0,0,0,32,1,32,ESPRIT,0.6923201113222974,1.8191532095035101,2.309316530396002,1.0593426158088464,2.90767343089104,4.287902954229943,0.5,0.6,0.1,0.0,1.5243343106683604,0.0004169000021647662
200,300000000.0,0,0,128,1,128,MUSIC,-0.16375590664855558,0.5995599041836315,0.6921511826900557,0.4935229191133063,1.0331394692014622,1.1874076511288256,0.9,1.0,0.0,0.0,0.7621671553341802,0.07754269999986718
200,300000000.0,0,0,128,1,128,ESPRIT,-0.16248159332389603,0.8838069921670779,1.077446961971925,0.6953710339736097,1.483049658140541,1.9214209023702056,0.7,0.9,0.0,0.0,0.7621671553341802,0.00043169999844394624
200,300000000.0,0,0,512,1,512,MUSIC,0.07292560493377417,0.3277810074251189,0.40480847465574565,0.3253070916729364,0.4564793249038177,0.7016571955321983,1.0,1.0,0.0,0.0,0.3810835776670901,0.06250870000167197
200,300000000.0,0,0,512,1,512,ESPRIT,0.13019854428999225,0.3992894259570529,0.596204103812131,0.2610342209300685,0.6850810361591282,1.1694511564770604,0.9,1.0,0.0,0.0,0.3810835776670901,0.0005026000017096521
200,300000000.0,0,10,32,1,32,MUSIC,0.17483553567167054,0.40507705730426036,0.47922302487781604,0.40215485431059206,0.7235646265761158,0.7992963766672282,1.0,1.0,0.0,0.0,0.4820368337254721,0.06849849999980506
200,300000000.0,0,10,32,1,32,ESPRIT,0.18327652015776313,0.4187116212202824,0.5519350054366644,0.38783007800415475,0.5781918373810079,0.9937488867393363,0.9,1.0,0.0,0.0,0.4820368337254721,0.0005034999994677491
200,300000000.0,0,10,128,1,128,MUSIC,-0.06957625025093497,0.16387512844670687,0.19560961277100652,0.16380160481084852,0.2535511591043029,0.33341432573063123,1.0,1.0,0.0,0.0,0.24101841686273606,0.07506949999878998
200,300000000.0,0,10,128,1,128,ESPRIT,-0.09111356274365615,0.25023879439375696,0.2911022670930586,0.23027542553659522,0.39299794014253203,0.47669987116608625,1.0,1.0,0.0,0.0,0.24101841686273606,0.0004538999974101898
200,300000000.0,0,10,512,1,512,MUSIC,0.019736013777225437,0.1042683046125971,0.12223247242208028,0.09640021247473453,0.18375085059521906,0.20301356825078348,1.0,1.0,0.0,0.0,0.12050920843136803,0.07434450000073412
200,300000000.0,0,10,512,1,512,ESPRIT,0.04193926036444619,0.12675462894062337,0.16449883073283847,0.10616922893631708,0.19971006567648636,0.305913312253116,1.0,1.0,0.0,0.0,0.12050920843136803,0.0004637000010916381
200,300000000.0,0,20,32,1,32,MUSIC,0.04726912644767946,0.12921896255415208,0.14834627762912495,0.12270791301654796,0.20755396082721833,0.2352516515636724,1.0,1.0,0.0,0.0,0.15243343106683602,0.0749154000004637
200,300000000.0,0,20,32,1,32,ESPRIT,0.05400276708126543,0.1276896028710038,0.16432709297800674,0.1095338758502199,0.17742435166401604,0.2934154199819655,1.0,1.0,0.0,0.0,0.15243343106683602,0.0004859000000578817
200,300000000.0,0,20,128,1,128,MUSIC,-0.02276903833159457,0.050945844011479356,0.060612517944017404,0.05142298404430064,0.07726933955559645,0.10258615450484018,1.0,1.0,0.0,0.0,0.07621671553341801,0.0738035000013042
200,300000000.0,0,20,128,1,128,ESPRIT,-0.03225784880641556,0.0763734139075612,0.08871010337274511,0.07426259601854597,0.13520959320383072,0.1474667011186396,1.0,1.0,0.0,0.0,0.07621671553341801,0.0004417000000103144
200,300000000.0,0,20,512,1,512,MUSIC,0.007721610753531416,0.03183074449415497,0.039018168674349596,0.02470401163904111,0.06515986380942754,0.06684467925155052,1.0,1.0,0.0,0.0,0.038108357766709004,0.06423289999929693
200,300000000.0,0,20,512,1,512,ESPRIT,0.013421775983666562,0.040540672280277225,0.05069406527287914,0.03250860493259081,0.06958278616528416,0.09477766059194831,1.0,1.0,0.0,0.0,0.038108357766709004,0.000492199998916476
200,300000000.0,10,-10,32,1,32,MUSIC,3.881482371753499,9.248436217335769,11.606048128014406,7.096328825267397,16.998629757267363,19.522446520583866,0.2,0.2,0.7,0.0,4.894730288739886,0.06036719999883644
200,300000000.0,10,-10,32,1,32,ESPRIT,2.7750800725090192,21.375197712720222,30.18101296981539,12.800713107848875,49.81511406872241,60.61053577470227,0.0,0.0,0.7777777777777778,0.09999999999999998,4.894730288739886,0.0004602999997587176
200,300000000.0,10,-10,128,1,128,MUSIC,0.6350543871849424,3.8820300535010914,4.77825529524944,3.64176514449347,7.717245691008111,8.094989617577676,0.2,0.4,0.3,0.0,2.447365144369943,0.05818860000181303
200,300000000.0,10,-10,128,1,128,ESPRIT,0.8380217900928937,5.001057314722813,6.488515601626485,4.533774339808,9.923128799857105,11.880296775209317,0.3,0.3,0.5,0.0,2.447365144369943,0.00044019999950251076
200,300000000.0,10,-10,512,1,512,MUSIC,0.9820004348680685,1.2372442732099325,1.9518789373329892,0.5991626796373515,2.2731810951825606,3.85118910171993,0.7,0.9,0.1,0.0,1.2236825721849716,0.06427359999997861
200,300000000.0,10,-10,512,1,512,ESPRIT,1.1882135216099905,2.1221738567092,3.4735836932943784,1.3857107676296723,3.1727548955498395,6.66172907636726,0.3,0.8,0.1,0.0,1.2236825721849716,0.0004561000005196547
200,300000000.0,10,0,32,1,32,MUSIC,0.24886379415092835,1.3184926045375476,1.6322968692069892,1.2072258040916015,2.869822309846577,2.947588324601481,0.4,0.8,0.0,0.0,1.5478496244631663,0.07365990000107558
200,300000000.0,10,0,32,1,32,ESPRIT,-0.18364077503611637,1.8959388453933197,2.3106722997244864,1.773572951533834,4.133837967337363,4.175760610961629,0.3,0.5,0.0,0.0,1.5478496244631663,0.00045560000035038684
200,300000000.0,10,0,128,1,128,MUSIC,-0.10307191317954505,0.6510640842609305,0.8372064154133337,0.4588086206936195,1.494365668298813,1.603787149528377,0.8,1.0,0.0,0.0,0.7739248122315832,0.07504519999929471
200,300000000.0,10,0,128,1,128,ESPRIT,-0.1396588866253719,0.8200236062666264,0.9699205158770376,0.7105555648516413,1.5827817186919675,1.6103298991852413,0.6,1.0,0.0,0.0,0.7739248122315832,0.00046519999887095764
200,300000000.0,10,0,512,1,512,MUSIC,0.17326873928418304,0.362823853787088,0.42689589042979464,0.3026051020209337,0.6725943480189938,0.7755630703723906,1.0,1.0,0.0,0.0,0.3869624061157916,0.06962879999900906
200,300000000.0,10,0,512,1,512,ESPRIT,0.14712643625400618,0.34022719405033863,0.5379084553129557,0.1590427274232411,0.7973270846786586,1.1209246926923107,0.9,1.0,0.0,0.0,0.3869624061157916,0.00045029999819234945
200,300000000.0,10,10,32,1,32,MUSIC,-0.01944831609149116,0.39762724512693753,0.46681923842932943,0.31881264962864364,0.7331206546044915,0.8240999466191159,1.0,1.0,0.0,0.0,0.4894730288739886,0.07453170000007958
200,300000000.0,10,10,32,1,32,ESPRIT,-0.11720428212874268,0.5017387688498978,0.6052424535486108,0.45528111558765705,0.9914297123983296,1.0337730990509366,0.9,1.0,0.0,0.0,0.4894730288739886,0.0004498999987845309
200,300000000.0,10,10,128,1,128,MUSIC,-0.056884829834741524,0.15755649392106824,0.22515631632725094,0.08436126297893498,0.4085662381329836,0.44893433053060655,1.0,1.0,0.0,0.0,0.2447365144369943,0.07657320000180334
200,300000000.0,10,10,128,1,128,ESPRIT,-0.09720313574117956,0.23887219599231332,0.2853068055814464,0.23727435420841658,0.40117693240617114,0.4718838203696414,1.0,1.0,0.0,0.0,0.2447365144369943,0.00043850000292877667
200,300000000.0,10,10,512,1,512,MUSIC,0.04195874712429663,0.1176904650218038,0.13526848614415896,0.10835493109233596,0.194808257399705,0.22245713508847748,1.0,1.0,0.0,0.0,0.12236825721849715,0.06576730000051612
200,300000000.0,10,10,512,1,512,ESPRIT,0.029587863862283115,0.10396148962002023,0.15584007759282592,0.03649862898657119,0.3013956639188256,0.3127572328835966,1.0,1.0,0.0,0.0,0.12236825721849715,0.00039650000144320074
200,300000000.0,10,20,32,1,32,MUSIC,-0.0162410060593265,0.12629033969324813,0.14620319803430298,0.10871481683216455,0.2144554074185242,0.25140734088509886,1.0,1.0,0.0,0.0,0.15478496244631662,0.05725960000017949
200,300000000.0,10,20,32,1,32,ESPRIT,-0.04284304560512595,0.1567856020338315,0.18668313102673914,0.1423532443275226,0.2964841962734342,0.30475981384008743,1.0,1.0,0.0,0.0,0.15478496244631662,0.0004208999971524463
200,300000000.0,10,20,128,1,128,MUSIC,-0.020273742102872916,0.04544036727102672,0.06821034792199285,0.02059431630123232,0.12183964020578751,0.13539137572330204,1.0,1.0,0.0,0.0,0.07739248122315831,0.06950109999979759
200,300000000.0,10,20,128,1,128,ESPRIT,-0.03580366394799519,0.07404592946489323,0.0901220707500226,0.07330101199697214,0.11994018735579741,0.15528641629876327,1.0,1.0,0.0,0.0,0.07739248122315831,0.0004290999995646416
200,300000000.0,10,20,512,1,512,MUSIC,0.010061895413580758,0.035829319142249,0.04332605973080936,0.031707891166274926,0.06707288988884894,0.07670069974057572,1.0,1.0,0.0,0.0,0.038696240611579155,0.07448499999918567
200,300000000.0,10,20,512,1,512,ESPRIT,0.007851317878629693,0.0340059370900482,0.0493887480028195,0.014739070815028121,0.09078471060243806,0.09603983251473716,1.0,1.0,0.0,0.0,0.038696240611579155,0.0005076999996163067
200,300000000.0,50,-10,32,1,32,MUSIC,-0.08201133672056429,8.073690234134062,9.360326410558983,8.889508471482902,11.490238636975565,14.804469215185016,0.1,0.1,0.8,0.0,7.499161876510677,0.06823269999858894
200,300000000.0,50,-10,32,1,32,ESPRIT,-7.694163014551498,14.216720612807872,16.038510688970554,14.322641485937837,22.367729083600835,25.01599849018218,0.0,0.0,0.8571428571428571,0.30000000000000004,7.499161876510677,0.00041309999687655363
200,300000000.0,50,-10,128,1,128,MUSIC,1.2296862044102093,4.483259219420303,5.587693968927395,3.1864302287824735,9.105742684536056,9.450761857359463,0.1,0.5,0.4,0.0,3.7495809382553387,0.06298259999948641
200,300000000.0,50,-10,128,1,128,ESPRIT,1.875175812038852,7.3882692381015165,9.867975377552582,5.387095832909331,13.532436322685646,18.336101196479408,0.1111111111111111,0.1111111111111111,0.5555555555555556,0.09999999999999998,3.7495809382553387,0.000441699998191325
200,300000000.0,50,-10,512,1,512,MUSIC,0.40811354432186703,1.7843382958121778,1.8969548415711577,1.5650518398413311,2.6158254433046486,2.671759845113295,0.1,0.6,0.0,0.0,1.8747904691276693,0.060128699999950186
200,300000000.0,50,-10,512,1,512,ESPRIT,-0.11723169467239672,3.351478186641151,4.435835995509687,2.924488024591085,8.214747934642942,8.504708397478433,0.2,0.4,0.2,0.0,1.8747904691276693,0.00044189999789523426
200,300000000.0,50,0,32,1,32,MUSIC,0.5240650623045575,2.3837525229535537,2.9956470630290686,1.6843166322443253,4.722263248541377,5.079492518047862,0.2,0.6,0.1,0.0,2.3714432072076095,0.05903790000320441
200,300000000.0,50,0,32,1,32,ESPRIT,1.496633701074171,3.4993712190121,4.289142626518664,2.9135332755202796,6.071283330949961,7.4489490641959915,0.2,0.3,0.3,0.0,2.3714432072076095,0.00040920000174082816
200,300000000.0,50,0,128,1,128,MUSIC,0.14089937318694795,0.8412693721673442,1.0604724477117717,0.5462172878092986,1.655034086669578,1.9565891507670425,0.7,0.9,0.0,0.0,1.1857216036038047,0.0678738999995403
200,300000000.0,50,0,128,1,128,ESPRIT,-0.2352316285051394,1.1023049584627493,1.455247733416289,0.745045613710893,2.5661407858412226,2.6604223545544814,0.6,0.7,0.0,0.0,1.1857216036038047,0.0004474000006666756
200,300000000.0,50,0,512,1,512,MUSIC,0.1921793219077621,0.39031739351291395,0.5590727947733429,0.2547704915503246,1.0683983820670477,1.068452573640465,0.8,1.0,0.0,0.0,0.5928608018019024,0.07030359999862412
200,300000000.0,50,0,512,1,512,ESPRIT,0.07834792560678779,0.6204731528410121,0.7315203786820106,0.6172324800500917,1.1503572527519594,1.2250970455125516,0.8,1.0,0.0,0.0,0.5928608018019024,0.0004434000002220273
200,300000000.0,50,10,32,1,32,MUSIC,0.21561334119267742,0.6880327185513024,0.8340389426640258,0.6396522857197553,1.3276815618869875,1.3744373226911668,0.7,1.0,0.0,0.0,0.7499161876510677,0.06912989999909769
200,300000000.0,50,10,32,1,32,ESPRIT,0.5731430233623243,1.1286193084419636,1.2921022112255545,1.1174224854570625,1.8921619333771884,2.1428492699508364,0.5,0.9,0.0,0.0,0.7499161876510677,0.0004882999974142876
200,300000000.0,50,10,128,1,128,MUSIC,0.044836520815131564,0.24083199076223707,0.30799904936058703,0.14772756286228983,0.4568565146215525,0.5733370961289184,1.0,1.0,0.0,0.0,0.37495809382553386,0.06583740000041871
200,300000000.0,50,10,128,1,128,ESPRIT,-0.13432134372709398,0.34810114437019807,0.43272324845321114,0.24361427237861832,0.6302151677532918,0.7770667522692808,1.0,1.0,0.0,0.0,0.37495809382553386,0.0004178000017418526
200,300000000.0,50,10,512,1,512,MUSIC,0.06737060247199836,0.14623538367265568,0.19024654820099074,0.09181964968568224,0.3616724696591852,0.3666723379860432,1.0,1.0,0.0,0.0,0.18747904691276693,0.06238320000284148
200,300000000.0,50,10,512,1,512,ESPRIT,0.028813017204314662,0.19644816447792196,0.22007822557506015,0.17539215712985623,0.3084115560531714,0.3346822119461691,1.0,1.0,0.0,0.0,0.18747904691276693,0.0004077000003235298
200,300000000.0,50,20,32,1,32,MUSIC,0.07433050999214146,0.21143517052504562,0.25269385254005633,0.19131172674116215,0.3854536523959353,0.4136331870878592,1.0,1.0,0.0,0.0,0.23714432072076094,0.06622870000046532
200,300000000.0,50,20,32,1,32,ESPRIT,0.19296609955333183,0.3541706104882444,0.40316986635425306,0.36238566527135774,0.6118613346508659,0.6694779699614829,1.0,1.0,0.0,0.0,0.23714432072076094,0.0004132000003664871
200,300000000.0,50,20,128,1,128,MUSIC,0.014136574502069977,0.07322948146977311,0.09547767533141836,0.047700270166966874,0.14592964399510674,0.18115624351301376,1.0,1.0,0.0,0.0,0.11857216036038047,0.06474530000105005
200,300000000.0,50,20,128,1,128,ESPRIT,-0.04703504025148249,0.11268712330716965,0.13672251502014166,0.08106381956724462,0.1921504859157998,0.2458110221346369,1.0,1.0,0.0,0.0,0.11857216036038047,0.00041279999913967913
200,300000000.0,50,20,512,1,512,MUSIC,0.021613646344174953,0.04740313381178183,0.061139912077935434,0.027713351978356116,0.11483935843324246,0.11696698623424878,1.0,1.0,0.0,0.0,0.059286080180190236,0.06677349999972648
200,300000000.0,50,20,512,1,512,ESPRIT,0.00935619235949119,0.06389537751558479,0.070105515627238,0.051854744579205914,0.10166447161101075,0.10820195710771044,1.0,1.0,0.0,0.0,0.059286080180190236,0.00040129999888449674
200,800000000.0,-50,-10,32,1,32,MUSIC,4.454644356979882,11.337559530320451,21.635667603907958,5.550601094486815,15.397710391731314,40.69189216950667,0.0,0.1,0.6,0.0,2.812185703691505,0.05909190000147646
200,800000000.0,-50,-10,32,1,32,ESPRIT,2.2558321680093236,15.31810381839641,24.304103869353824,8.872719898791129,32.11343301863727,47.40136438350484,0.125,0.125,0.625,0.19999999999999996,2.812185703691505,0.000423699999373639
200,800000000.0,-50,-10,128,1,128,MUSIC,-0.560517848819537,1.7350666910154424,2.0316556612893693,1.610768499784733,3.2116300261257824,3.3566105041508436,0.3,0.6,0.0,0.0,1.4060928518457525,0.06620230000135052
200,800000000.0,-50,-10,128,1,128,ESPRIT,-0.19096493914608742,2.512920255833052,2.7262281392194656,2.3487621716864773,3.587876993891665,4.06981317686724,0.0,0.4,0.0,0.0,1.4060928518457525,0.00043929999810643494
200,800000000.0,-50,-10,512,1,512,MUSIC,0.5384413892145637,0.822217917708685,1.01181246685112,0.6744925845017526,1.5362429433173033,1.729266502533252,0.7,1.0,0.0,0.0,0.7030464259228763,0.06973870000001625
200,800000000.0,-50,-10,512,1,512,ESPRIT,0.8530193717649986,1.2900804090750249,1.4582465418827304,1.2762395456016726,2.1844982177401633,2.240321751015138,0.4,0.8,0.0,0.0,0.7030464259228763,0.0004445999993549776
200,800000000.0,-50,0,32,1,32,MUSIC,-0.5954424395072649,1.170911261191121,1.414910707972685,1.172816282643197,2.0672511152928927,2.174856757168958,0.5,0.7,0.0,0.0,0.8892912027028539,0.06728650000150083
200,800000000.0,-50,0,32,1,32,ESPRIT,-1.1913148869105945,2.119322990562663,2.5003791547929834,2.320020259130171,3.799942616714989,3.944170865146373,0.2,0.4,0.0,0.0,0.8892912027028539,0.0004729000002043904
200,800000000.0,-50,0,128,1,128,MUSIC,-0.09440265122201055,0.34429686105673907,0.4075682556569836,0.272613561078753,0.7337775496561668,0.7645105543108701,1.0,1.0,0.0,0.0,0.44464560135142694,0.0735036999985823
200,800000000.0,-50,0,128,1,128,ESPRIT,-0.2132082845213546,0.48322289251676837,0.6066257717137616,0.3889150350459296,0.920910906396424,1.1515907959987186,0.9,1.0,0.0,0.0,0.44464560135142694,0.0004349000009824522
200,800000000.0,-50,0,512,1,512,MUSIC,0.03061599042842218,0.17957371985345033,0.20687272232587606,0.1748024609950427,0.25949031692940416,0.333202098981482,1.0,1.0,0.0,0.0,0.22232280067571347,0.07068099999924016
200,800000000.0,-50,0,512,1,512,ESPRIT,0.14276019818903193,0.24465972789832194,0.28751803412633925,0.2850074824422748,0.4385034132527266,0.4466053094154929,1.0,1.0,0.0,0.0,0.22232280067571347,0.0004959999987477204
200,800000000.0,-50,10,32,1,32,MUSIC,-0.16085104665652494,0.3125173178832455,0.3779030459030052,0.30855446190328806,0.5287443453449867,0.5976900567704304,1.0,1.0,0.0,0.0,0.2812185703691505,0.06511099999988801
200,800000000.0,-50,10,32,1,32,ESPRIT,-0.26305621020236314,0.5294306246180696,0.6005327774314435,0.5905687609203873,0.8681529209524583,0.8889476850986554,1.0,1.0,0.0,0.0,0.2812185703691505,0.0005068999989816803
200,800000000.0,-50,10,128,1,128,MUSIC,-0.0245616936470995,0.10445469119772213,0.1304585919430323,0.07579037862965876,0.21245207183531462,0.23667975738585015,1.0,1.0,0.0,0.0,0.14060928518457524,0.0715407999996387
200,800000000.0,-50,10,128,1,128,ESPRIT,-0.05795046916151279,0.14045033225517614,0.16586436112626465,0.11278276351778516,0.2685957566501578,0.3094023734565073,1.0,1.0,0.0,0.0,0.14060928518457524,0.0004914999990432989
200,800000000.0,-50,10,512,1,512,MUSIC,-0.002428715027139816,0.05808335655043848,0.06979463098436546,0.0581821474209967,0.08957088225985925,0.11536346458638172,1.0,1.0,0.0,0.0,0.07030464259228762,0.06988300000011805
200,800000000.0,-50,10,512,1,512,ESPRIT,0.034055600905305995,0.07509797907726892,0.08618147788627169,0.08556084550056653,0.12241362349323523,0.13723714669632403,1.0,1.0,0.0,0.0,0.07030464259228762,0.0005779000002803514
200,800000000.0,-50,20,32,1,32,MUSIC,-0.048049357724566734,0.0925345574752626,0.11268931879934942,0.08946418281676571,0.1559914346619848,0.18056264832539165,1.0,1.0,0.0,0.0,0.08892912027028539,0.07008199999927456
200,800000000.0,-50,20,32,1,32,ESPRIT,-0.07504614417344868,0.15458185392452178,0.17481252378466525,0.1603696115145361,0.2426595473107632,0.2561557720654217,1.0,1.0,0.0,0.0,0.08892912027028539,0.000558699999601231
200,800000000.0,-50,20,128,1,128,MUSIC,-0.00698078268301785,0.03191421531511409,0.042993862786104314,0.019260241846261295,0.07032392669389509,0.07770279813883006,1.0,1.0,0.0,0.0,0.044464560135142696,0.0684795999986818
200,800000000.0,-50,20,128,1,128,ESPRIT,-0.017195552267649107,0.043901957105715185,0.05049647692864022,0.03623516449487241,0.08114003902840422,0.09178460704138265,1.0,1.0,0.0,0.0,0.044464560135142696,0.000575600000047416
200,800000000.0,-50,20,512,1,512,MUSIC,-0.002752875754168116,0.014395845786355466,0.018834286574766067,0.011534423975501085,0.023806638722334832,0.03344248432738117,1.0,1.0,0.0,0.0,0.022232280067571348,0.07028300000092713
200,800000000.0,-50,20,512,1,512,ESPRIT,0.009667799284100198,0.0236373449700956,0.027120651049855154,0.025914183481663855,0.03658591613226178,0.043107217446998886,1.0,1.0,0.0,0.0,0.022232280067571348,0.0005890000029467046
200,800000000.0,-10,-10,32,1,32,MUSIC,3.56611808889907,6.140939680022674,10.373350185113571,2.429260016761364,16.824168183733676,22.352485502599382,0.1,0.4,0.3,0.0,1.8355238582774567,0.06674440000188042
200,800000000.0,-10,-10,32,1,32,ESPRIT,-0.4959795990652733,12.885619879627502,16.157912892355583,14.370277438655554,22.858836352401784,26.674854877675678,0.1,0.1,0.6,0.0,1.8355238582774567,0.0004910999996354803
200,800000000.0,-10,-10,128,1,128,MUSIC,-0.11976131715120122,1.4212168571054222,1.5967877008356346,1.3003165748263932,2.042137270981914,2.603279057142012,0.3,0.9,0.0,0.0,0.9177619291387283,0.05929970000033791
200,800000000.0,-10,-10,128,1,128,ESPRIT,0.19295441275954223,3.04528702065085,4.332815236145496,1.6373602345460894,7.169282998115917,8.205346721948072,0.4,0.5,0.3,0.0,0.9177619291387283,0.000496099998599675
200,800000000.0,-10,-10,512,1,512,MUSIC,-0.4552095035295839,0.6708848019081468,0.9144271895980184,0.4244066562795137,1.1429470385593958,1.7248098093376854,0.8,0.9,0.0,0.0,0.45888096456936417,0.06608350000169594
